30 
1  960  377  77  
2  957  6  804  
3  929  139  351  
4  928  436  98  
5  919  568  70  
6  893  753  33  
7  888  206  355  
8  878  328  271  
9  837  309  329  
10  835  81  672  
11  788  431  263  
12  721  606  177  
13  692  630  234  
14  640  637  207  
15  582  214  720  
16  532  917  79  
17  530  644  305  
18  504  654  332  
19  467  542  433  
20  406  162  890  
21  350  150  931  
22  338  437  720  
23  326  906  193  
24  180  675  661  
25  177  997  27  
26  151  999  12  
27  120  977  184  
28  109  841  559  
29  48  844  765  
30  24  700  946  
