40 
1  996  141  11  612  637  
2  945  462  619  235  143  
3  925  295  47  497  747  
4  919  133  26  823  790  
5  903  815  783  5  372  
6  902  139  283  983  25  
7  873  455  375  715  91  
8  841  3  531  949  562  
9  826  893  3  536  781  
10  826  203  38  433  966  
11  815  154  605  319  619  
12  814  365  65  791  551  
13  810  570  582  30  741  
14  804  639  70  570  502  
15  771  467  322  544  348  
16  766  984  169  58  471  
17  667  291  658  478  383  
18  600  659  482  374  410  
19  566  233  596  276  864  
20  542  843  614  392  146  
21  500  126  489  845  615  
22  492  869  499  292  242  
23  469  107  604  43  997  
24  451  279  410  997  37  
25  382  410  740  76  926  
26  374  324  637  255  869  
27  353  681  49  574  927  
28  321  78  846  992  40  
29  286  789  944  56  435  
30  237  201  4  766  1000  
31  211  951  842  504  27  
32  195  538  259  993  154  
33  141  106  989  650  333  
34  127  742  996  83  249  
35  109  200  923  615  646  
36  73  531  925  87  902  
37  57  428  816  834  482  
38  37  913  786  157  784  
39  11  678  977  706  241  
40  5  973  381  689  655  
