30 
1  990  108  19  979  145  
2  987  177  82  728  327  
3  980  268  284  467  215  
4  847  766  143  120  716  
5  811  427  842  458  75  
6  797  514  228  28  968  
7  758  297  527  206  709  
8  715  624  224  377  563  
9  693  916  72  526  278  
10  687  209  654  839  142  
11  658  360  467  294  720  
12  651  711  17  571  880  
13  592  692  99  944  115  
14  574  760  29  752  712  
15  498  950  439  83  447  
16  410  960  868  80  98  
17  388  496  625  279  786  
18  344  601  147  685  780  
19  308  764  911  16  729  
20  286  403  328  948  350  
21  285  718  982  119  178  
22  259  874  66  201  976  
23  230  478  255  687  841  
24  212  499  266  994  126  
25  174  189  577  878  653  
26  163  339  315  995  264  
27  83  743  970  134  501  
28  66  850  677  202  811  
29  63  536  879  181  843  
30  48  784  2  827  999  
