50 
1  960  240  558  29  735  
2  944  338  588  221  281  
3  903  448  132  69  886  
4  873  86  55  550  964  
5  857  603  257  733  94  
6  850  233  231  909  217  
7  718  768  241  32  868  
8  717  40  916  376  531  
9  655  122  197  976  316  
10  652  471  29  777  774  
11  620  991  732  107  24  
12  590  996  12  120  662  
13  584  413  119  846  551  
14  584  537  12  283  991  
15  562  858  517  274  283  
16  559  905  227  346  395  
17  548  750  135  788  325  
18  540  944  129  164  698  
19  537  862  587  115  385  
20  505  335  979  124  308  
21  494  267  107  990  319  
22  494  434  896  640  49  
23  493  95  539  874  494  
24  472  971  214  608  97  
25  451  530  82  823  741  
26  449  341  189  766  753  
27  429  78  93  972  829  
28  425  833  644  651  54  
29  415  526  983  278  75  
30  402  198  924  834  102  
31  386  398  625  179  860  
32  370  237  855  941  68  
33  348  577  719  543  344  
34  309  266  738  128  958  
35  299  344  826  511  521  
36  295  977  148  780  104  
37  270  251  464  973  308  
38  253  124  853  883  327  
39  201  343  816  165  917  
40  201  679  185  909  470  
41  166  492  686  552  665  
42  160  386  308  421  985  
43  149  903  438  873  123  
44  147  447  397  859  605  
45  105  59  946  971  270  
46  102  378  699  700  672  
47  85  886  305  757  479  
48  83  96  898  870  581  
49  71  288  750  941  434  
50  14  933  240  721  869  
