50 
1  991  300  630  355  39  
2  960  246  186  320  615  
3  934  357  828  475  29  
4  920  50  185  903  539  
5  905  122  524  127  855  
6  869  171  722  749  81  
7  860  234  187  698  494  
8  838  141  465  892  155  
9  829  399  253  669  377  
10  828  617  599  249  192  
11  814  943  78  131  486  
12  795  168  433  331  757  
13  783  457  436  662  178  
14  764  67  836  527  438  
15  758  617  195  187  784  
16  729  768  224  599  172  
17  718  570  851  5  836  
18  708  673  514  641  87  
19  701  810  517  424  116  
20  677  67  675  58  976  
21  673  556  283  775  223  
22  632  25  265  769  932  
23  626  57  993  155  420  
24  572  772  4  921  635  
25  546  792  682  573  62  
26  534  879  87  744  288  
27  515  991  410  103  195  
28  453  176  657  824  450  
29  437  940  276  210  463  
30  433  228  917  113  759  
31  392  828  265  435  488  
32  372  154  999  123  227  
33  371  972  384  279  253  
34  312  281  766  290  850  
35  310  748  880  314  197  
36  286  613  935  152  395  
37  285  898  801  161  322  
38  271  990  385  575  67  
39  267  193  557  757  705  
40  227  429  669  663  562  
41  222  159  650  909  476  
42  186  325  518  565  890  
43  180  437  844  629  372  
44  144  303  837  42  990  
45  108  624  452  858  494  
46  76  985  857  14  656  
47  47  884  846  521  231  
48  32  688  654  581  792  
49  28  498  997  259  420  
50  15  50  926  992  478  
