30 
1  948  182  136  
2  942  818  603  
3  939  878  592  
4  922  367  482  
5  893  399  426  
6  881  725  179  
7  804  332  342  
8  748  518  812  
9  726  120  694  
10  710  370  87  
11  706  951  765  
12  659  210  947  
13  644  188  404  
14  555  649  665  
15  525  270  61  
16  474  383  52  
17  473  589  417  
18  473  757  376  
19  410  855  954  
20  343  59  283  
21  332  205  135  
22  295  471  505  
23  247  78  134  
24  239  616  278  
25  237  677  621  
26  233  276  214  
27  188  460  233  
28  130  8  613  
29  95  101  46  
30  91  164  138  
