30 
1  941  597  19  
2  930  240  830  
3  901  216  426  
4  875  177  629  
5  865  455  54  
6  769  757  95  
7  697  55  703  
8  682  35  968  
9  671  437  250  
10  653  323  440  
11  642  103  823  
12  594  235  607  
13  594  745  306  
14  564  595  690  
15  537  710  444  
16  533  477  474  
17  498  279  725  
18  431  310  820  
19  397  627  93  
20  389  909  398  
21  370  864  296  
22  337  28  972  
23  241  305  609  
24  232  791  635  
25  222  37  919  
26  213  818  762  
27  205  70  991  
28  185  16  992  
29  70  564  760  
30  55  519  905  
