20 
1  990  699  581  902  820  
2  939  697  948  795  941  
3  930  555  433  492  612  
4  922  877  478  695  739  
5  778  405  306  335  573  
6  761  465  703  91  985  
7  741  256  966  497  822  
8  584  346  32  257  727  
9  564  22  538  457  418  
10  492  541  394  304  618  
11  434  449  122  698  219  
12  424  759  307  187  910  
13  288  609  221  51  151  
14  162  450  62  213  296  
15  126  118  83  545  285  
16  81  624  219  225  69  
17  81  647  75  861  365  
18  79  499  422  672  73  
19  76  21  37  199  275  
20  30  194  96  76  298  
