40 
1  985  52  353  
2  983  82  256  
3  971  80  336  
4  923  313  163  
5  848  146  485  
6  816  596  121  
7  812  285  433  
8  808  961  4  
9  805  36  815  
10  801  72  729  
11  794  36  807  
12  721  128  657  
13  707  202  605  
14  707  923  21  
15  687  434  344  
16  646  578  293  
17  603  704  213  
18  585  850  110  
19  577  529  392  
20  558  795  124  
21  538  816  173  
22  458  612  435  
23  408  648  502  
24  399  636  441  
25  348  559  560  
26  344  221  863  
27  322  125  957  
28  307  41  989  
29  257  293  872  
30  246  747  504  
31  226  439  834  
32  170  12  999  
33  131  876  544  
34  131  615  782  
35  110  884  542  
36  104  562  868  
37  55  959  435  
38  53  988  268  
39  24  547  972  
40  15  952  707  
