40 
1  979  141  256  336  
2  967  751  12  424  
3  875  619  43  588  
4  851  185  777  222  
5  837  70  43  988  
6  816  353  861  63  
7  805  45  924  363  
8  799  894  275  83  
9  792  629  722  46  
10  774  547  365  298  
11  764  996  88  27  
12  738  447  180  671  
13  719  534  659  192  
14  687  321  411  551  
15  673  765  311  247  
16  670  285  908  133  
17  614  565  771  119  
18  594  809  25  821  
19  544  480  204  769  
20  520  689  368  348  
21  510  606  339  564  
22  449  919  74  537  
23  399  354  959  153  
24  394  59  446  983  
25  357  290  977  154  
26  341  933  733  30  
27  321  520  840  323  
28  321  683  318  656  
29  309  994  211  134  
30  301  765  250  684  
31  271  354  656  686  
32  221  527  739  563  
33  207  562  569  722  
34  173  142  485  976  
35  85  904  655  375  
36  38  167  975  789  
37  38  901  783  458  
38  18  744  631  857  
39  10  881  418  922  
40  6  568  399  998  
