50 
1  984  351  553  
2  973  483  70  
3  964  676  170  
4  936  624  666  
5  925  552  56  
6  922  815  719  
7  920  264  395  
8  886  874  385  
9  874  878  143  
10  862  647  542  
11  855  815  314  
12  802  867  316  
13  785  769  393  
14  778  502  750  
15  773  579  505  
16  755  599  978  
17  702  169  158  
18  661  334  844  
19  650  95  266  
20  644  430  609  
21  627  102  981  
22  602  834  694  
23  543  148  24  
24  530  658  219  
25  521  456  943  
26  511  244  576  
27  465  17  634  
28  457  430  642  
29  431  300  589  
30  417  975  883  
31  414  103  422  
32  404  705  377  
33  391  491  355  
34  301  804  219  
35  300  840  99  
36  291  978  180  
37  243  163  125  
38  232  420  295  
39  186  367  674  
40  183  406  768  
41  122  402  458  
42  119  798  440  
43  104  295  788  
44  99  850  379  
45  98  459  153  
46  89  802  242  
47  77  428  382  
48  51  158  312  
49  34  698  558  
50  31  675  165  
