50 
1  979  966  908  973  925  
2  972  985  966  948  920  
3  969  948  536  740  726  
4  961  949  960  983  981  
5  948  757  858  855  666  
6  877  923  978  873  840  
7  846  912  675  924  679  
8  815  921  892  953  854  
9  802  710  712  569  888  
10  797  651  674  355  500  
11  783  659  388  685  852  
12  767  852  873  814  541  
13  763  643  804  836  673  
14  755  699  233  302  261  
15  692  950  715  924  816  
16  672  364  437  697  672  
17  668  810  452  639  732  
18  591  623  723  812  781  
19  584  743  930  701  867  
20  571  762  222  143  398  
21  565  681  678  634  541  
22  564  597  696  378  470  
23  563  526  502  328  406  
24  561  303  347  462  497  
25  474  400  634  320  495  
26  473  501  499  788  852  
27  471  827  790  577  564  
28  462  454  501  447  650  
29  439  409  358  118  426  
30  433  721  826  567  566  
31  429  723  441  582  741  
32  415  527  287  330  312  
33  409  80  570  523  626  
34  353  758  794  314  728  
35  291  401  289  368  124  
36  252  75  162  160  124  
37  232  348  329  493  373  
38  222  64  382  554  465  
39  191  406  202  20  145  
40  142  556  442  664  270  
41  129  645  172  455  218  
42  123  414  255  167  186  
43  99  88  45  129  34  
44  79  91  168  151  42  
45  78  312  261  389  346  
46  68  274  77  75  244  
47  61  196  68  64  158  
48  36  43  46  41  71  
49  24  92  27  316  46  
50  23  38  45  200  34  
