40 
1  994  32  699  138  
2  977  123  108  703  
3  963  522  870  3  
4  960  669  44  328  
5  921  463  21  735  
6  909  213  482  336  
7  893  170  390  487  
8  888  34  870  322  
9  873  795  389  49  
10  790  897  433  28  
11  743  637  395  200  
12  676  132  158  939  
13  662  58  971  280  
14  623  168  398  816  
15  579  415  345  715  
16  547  492  787  167  
17  543  232  974  108  
18  521  660  575  306  
19  519  443  308  738  
20  503  234  725  565  
21  485  489  571  485  
22  413  772  599  232  
23  383  894  346  282  
24  355  192  787  649  
25  308  549  878  230  
26  301  209  945  400  
27  261  262  967  326  
28  259  449  745  524  
29  246  863  682  153  
30  245  841  396  504  
31  224  363  912  457  
32  207  878  140  793  
33  190  286  940  494  
34  159  201  878  733  
35  152  702  779  397  
36  151  724  896  236  
37  149  147  591  980  
38  44  433  936  609  
39  16  829  659  782  
40  9  961  788  402  
