30 
1  994  978  870  
2  994  975  960  
3  971  997  974  
4  932  956  945  
5  914  974  939  
6  906  659  394  
7  882  913  915  
8  828  980  968  
9  736  563  901  
10  707  777  702  
11  651  653  600  
12  619  897  808  
13  589  685  521  
14  588  673  220  
15  531  359  639  
16  499  380  308  
17  403  556  592  
18  392  633  537  
19  367  218  260  
20  344  45  168  
21  315  738  649  
22  288  397  418  
23  266  263  337  
24  230  296  385  
25  176  61  200  
26  152  332  71  
27  115  76  152  
28  104  71  115  
29  96  176  144  
30  84  78  318  
