50 
1  967  794  772  866  
2  958  718  765  890  
3  932  819  839  824  
4  928  955  893  951  
5  918  872  907  786  
6  888  957  742  919  
7  826  834  717  919  
8  793  525  437  882  
9  790  822  948  876  
10  776  764  817  899  
11  742  537  769  773  
12  710  721  661  662  
13  704  506  417  399  
14  668  370  425  402  
15  664  425  249  395  
16  646  601  798  722  
17  643  587  490  290  
18  605  455  608  629  
19  575  793  618  735  
20  571  622  771  808  
21  548  409  362  542  
22  546  349  580  823  
23  511  792  683  872  
24  511  202  870  314  
25  496  471  756  843  
26  460  732  814  592  
27  459  553  649  733  
28  459  501  562  846  
29  448  292  350  203  
30  435  502  307  424  
31  398  199  127  75  
32  346  438  471  504  
33  342  252  358  41  
34  338  205  279  104  
35  331  392  511  452  
36  314  232  97  164  
37  305  286  299  430  
38  249  40  222  257  
39  240  280  205  212  
40  232  445  505  391  
41  198  673  280  631  
42  179  50  73  185  
43  152  101  147  339  
44  98  24  136  76  
45  97  213  191  131  
46  77  138  80  182  
47  76  32  47  51  
48  61  325  485  92  
49  49  164  162  122  
50  19  237  204  165  
