40 
1  1000  428  9  133  
2  982  195  434  124  
3  980  599  109  129  
4  966  263  451  104  
5  960  174  34  819  
6  947  380  58  607  
7  919  410  287  237  
8  902  257  968  7  
9  902  165  472  379  
10  825  992  62  40  
11  792  257  303  608  
12  788  318  751  166  
13  762  10  854  742  
14  646  836  347  172  
15  641  6  983  541  
16  638  16  988  301  
17  595  844  283  263  
18  549  372  586  474  
19  538  243  95  981  
20  530  759  621  131  
21  461  959  156  277  
22  447  334  715  551  
23  403  39  997  262  
24  397  186  845  523  
25  396  569  719  309  
26  382  683  728  257  
27  382  538  444  628  
28  304  950  181  391  
29  281  695  48  950  
30  255  966  185  443  
31  232  840  96  876  
32  209  501  387  859  
33  173  635  754  422  
34  152  428  572  844  
35  143  695  944  185  
36  84  469  791  799  
37  42  933  377  723  
38  39  976  245  646  
39  28  289  735  970  
40  7  941  665  727  
