40 
1  968  601  40  
2  954  87  111  
3  917  232  268  
4  904  28  752  
5  904  831  44  
6  868  161  357  
7  803  901  174  
8  787  818  54  
9  730  663  526  
10  690  579  42  
11  661  951  102  
12  632  63  916  
13  617  930  172  
14  572  339  402  
15  523  693  403  
16  498  763  135  
17  464  760  148  
18  450  754  107  
19  448  425  529  
20  368  312  510  
21  357  282  384  
22  339  195  857  
23  328  907  130  
24  324  710  670  
25  317  800  250  
26  290  890  508  
27  272  545  953  
28  224  933  597  
29  213  365  577  
30  194  601  563  
31  173  329  880  
32  156  851  573  
33  124  862  329  
34  98  351  872  
35  94  866  573  
36  86  70  994  
37  68  924  336  
38  54  503  828  
39  14  920  384  
40  9  715  923  
