20 
1  954  602  384  146  300  
2  948  565  579  284  98  
3  942  601  471  69  397  
4  819  172  292  794  395  
5  780  1  1000  744  448  
6  771  10  657  601  801  
7  760  199  372  657  511  
8  600  21  851  822  501  
9  572  644  803  51  607  
10  550  397  23  757  944  
11  409  413  174  484  908  
12  394  806  512  110  756  
13  361  744  294  667  435  
14  234  221  769  947  239  
15  156  972  434  8  955  
16  140  112  952  483  749  
17  135  583  798  460  537  
18  94  286  442  501  987  
19  85  117  930  773  634  
20  78  390  748  834  486  
