30 
1  995  165  588  532  41  
2  989  597  650  191  26  
3  984  162  135  213  741  
4  984  729  826  166  5  
5  971  2  598  211  945  
6  828  253  234  856  220  
7  740  927  694  39  184  
8  727  24  197  609  964  
9  725  45  808  345  733  
10  713  762  179  71  871  
11  687  141  262  662  829  
12  587  361  549  511  552  
13  567  213  289  409  903  
14  526  807  622  113  509  
15  506  496  692  598  290  
16  502  181  943  157  712  
17  480  253  740  332  728  
18  388  313  702  851  210  
19  322  37  843  795  689  
20  320  327  864  505  446  
21  313  721  324  86  962  
22  273  750  820  335  317  
23  260  85  848  957  232  
24  238  302  287  39  1000  
25  159  710  589  845  241  
26  154  729  356  514  793  
27  144  762  842  100  758  
28  60  959  645  404  400  
29  45  937  205  922  400  
30  37  759  176  931  736  
