50 
1  987  888  657  771  384  
2  984  728  596  360  429  
3  907  319  672  961  779  
4  864  733  489  947  966  
5  853  905  815  838  525  
6  849  841  599  781  158  
7  834  448  646  689  724  
8  832  729  535  801  914  
9  801  683  851  202  507  
10  771  560  755  365  408  
11  723  967  749  986  717  
12  720  24  447  814  687  
13  717  238  385  371  284  
14  715  670  574  451  696  
15  679  840  441  146  646  
16  645  560  166  50  425  
17  626  763  944  819  768  
18  618  830  575  832  945  
19  615  259  226  973  253  
20  613  962  638  882  769  
21  555  443  357  710  702  
22  548  844  598  962  948  
23  532  270  335  362  663  
24  525  320  789  267  512  
25  474  135  600  464  832  
26  472  447  308  993  834  
27  444  829  916  593  408  
28  429  168  685  652  338  
29  413  602  405  883  529  
30  357  126  995  948  711  
31  345  189  406  776  752  
32  309  322  635  139  465  
33  295  799  346  527  172  
34  293  73  489  84  49  
35  284  93  269  88  9  
36  247  150  62  506  535  
37  246  384  688  571  816  
38  224  327  657  364  232  
39  202  318  714  467  560  
40  148  884  586  458  862  
41  117  272  492  724  125  
42  112  90  256  117  31  
43  107  63  35  16  101  
44  98  33  243  113  121  
45  93  368  8  4  41  
46  86  128  134  46  279  
47  64  40  225  63  40  
48  43  632  151  337  562  
49  40  116  50  480  24  
50  29  223  325  132  538  
