50 
1  997  602  363  366  
2  989  303  988  193  
3  957  652  908  15  
4  955  688  438  907  
5  944  158  670  734  
6  878  192  656  163  
7  875  721  675  223  
8  856  921  563  503  
9  837  648  274  587  
10  827  887  223  330  
11  811  900  144  413  
12  808  63  826  814  
13  800  721  707  176  
14  755  453  692  87  
15  749  597  410  511  
16  749  629  273  752  
17  721  673  452  63  
18  697  993  675  248  
19  665  725  207  66  
20  661  456  696  813  
21  635  611  67  365  
22  631  262  451  494  
23  623  762  591  638  
24  570  374  921  766  
25  543  12  27  400  
26  530  386  294  192  
27  513  488  272  278  
28  503  800  199  205  
29  488  61  885  52  
30  487  542  775  257  
31  463  117  624  175  
32  462  445  475  136  
33  462  301  955  505  
34  441  13  694  939  
35  401  620  142  813  
36  396  469  274  686  
37  390  870  524  159  
38  350  364  98  427  
39  310  707  153  509  
40  304  388  198  271  
41  286  948  990  364  
42  235  140  183  58  
43  222  898  932  482  
44  162  901  246  426  
45  162  20  564  881  
46  139  420  869  530  
47  109  978  128  811  
48  96  469  705  126  
49  79  339  215  412  
50  56  330  785  278  
