50 
1  996  913  922  
2  995  970  926  
3  984  992  948  
4  972  956  909  
5  936  820  754  
6  896  988  921  
7  857  826  939  
8  855  971  847  
9  847  790  805  
10  757  818  391  
11  736  652  378  
12  691  448  666  
13  671  375  494  
14  666  572  770  
15  666  851  884  
16  628  777  823  
17  619  305  663  
18  612  706  519  
19  611  683  664  
20  490  753  180  
21  490  602  215  
22  484  335  161  
23  482  606  831  
24  473  475  518  
25  454  122  308  
26  453  435  812  
27  440  465  178  
28  437  827  364  
29  433  554  552  
30  420  659  378  
31  418  219  512  
32  390  714  821  
33  378  559  333  
34  370  234  196  
35  259  730  676  
36  226  537  728  
37  217  350  120  
38  210  424  401  
39  206  636  724  
40  204  122  98  
41  166  55  70  
42  165  683  695  
43  140  341  133  
44  138  160  74  
45  130  45  122  
46  110  168  129  
47  103  105  65  
48  94  201  76  
49  60  27  27  
50  12  14  11  
