40 
1  988  10  538  
2  984  129  143  
3  932  322  158  
4  926  165  287  
5  925  62  561  
6  880  231  336  
7  831  85  640  
8  787  113  665  
9  784  14  919  
10  783  373  342  
11  728  734  127  
12  679  416  383  
13  611  543  373  
14  582  664  271  
15  576  904  65  
16  565  404  520  
17  557  262  689  
18  552  883  106  
19  485  744  288  
20  464  373  657  
21  443  150  907  
22  423  562  487  
23  417  671  462  
24  351  670  514  
25  339  718  424  
26  317  155  915  
27  291  226  894  
28  257  567  688  
29  254  637  648  
30  253  194  912  
31  244  444  826  
32  238  307  898  
33  191  141  979  
34  181  441  878  
35  180  799  481  
36  142  889  416  
37  117  186  979  
38  77  304  976  
39  35  655  937  
40  25  243  996  
