20 
1  861  24  397  252  961  
2  847  462  247  143  834  
3  815  465  538  31  876  
4  787  185  433  408  697  
5  731  782  358  795  37  
6  649  28  812  753  535  
7  606  540  101  578  740  
8  604  658  211  168  859  
9  509  23  999  51  663  
10  414  864  16  235  983  
11  382  106  697  652  672  
12  356  179  386  942  530  
13  347  721  786  293  361  
14  320  879  310  166  731  
15  300  62  920  983  124  
16  270  194  11  957  979  
17  258  356  768  842  242  
18  222  728  444  781  322  
19  78  999  561  159  177  
20  30  271  967  861  296  
