40 
1  990  660  468  
2  978  426  836  
3  971  744  458  
4  962  595  979  
5  845  999  874  
6  843  446  671  
7  839  708  90  
8  821  944  999  
9  801  460  915  
10  779  167  210  
11  711  39  819  
12  694  521  285  
13  692  307  469  
14  667  667  832  
15  616  847  347  
16  589  704  910  
17  583  632  507  
18  547  312  851  
19  530  144  84  
20  502  373  336  
21  489  9  562  
22  434  777  789  
23  373  493  959  
24  343  884  417  
25  323  306  189  
26  289  436  174  
27  261  639  349  
28  251  719  663  
29  208  929  141  
30  203  604  124  
31  149  175  296  
32  113  316  764  
33  108  92  24  
34  85  110  709  
35  61  95  38  
36  60  221  82  
37  58  268  65  
38  56  378  13  
39  41  619  630  
40  3  134  196  
