30 
1  982  696  78  128  
2  972  915  379  2  
3  967  141  846  40  
4  862  744  429  59  
5  849  87  762  366  
6  825  61  671  604  
7  806  12  851  638  
8  803  126  195  879  
9  755  255  890  95  
10  739  482  80  784  
11  717  731  796  25  
12  682  38  833  647  
13  680  569  95  730  
14  588  86  988  119  
15  587  905  100  385  
16  536  285  291  852  
17  471  387  772  302  
18  409  838  320  344  
19  408  654  79  889  
20  373  448  292  881  
21  360  726  108  838  
22  321  623  449  571  
23  198  594  805  386  
24  190  177  450  965  
25  180  858  151  795  
26  116  127  994  454  
27  115  932  790  155  
28  93  546  248  965  
29  88  281  809  898  
30  30  90  984  837  
