20 
1  966  960  44  802  6  
2  872  679  391  156  388  
3  836  37  57  899  864  
4  792  43  737  388  695  
5  741  900  252  374  208  
6  670  764  51  68  972  
7  625  271  209  913  313  
8  585  204  561  150  937  
9  556  547  352  821  252  
10  469  600  73  979  261  
11  454  334  522  908  242  
12  403  322  695  754  315  
13  240  851  74  998  48  
14  235  286  794  613  536  
15  221  141  746  789  645  
16  170  967  702  109  463  
17  166  895  451  696  279  
18  130  820  349  386  831  
19  31  909  156  355  965  
20  23  802  106  674  979  
