50 
1  983  963  1  480  
2  982  56  226  544  
3  968  192  156  468  
4  962  469  438  77  
5  960  146  249  474  
6  940  58  437  575  
7  924  95  514  457  
8  918  151  500  407  
9  909  70  777  348  
10  878  123  188  786  
11  859  351  182  569  
12  843  306  78  850  
13  835  495  834  35  
14  798  562  129  508  
15  760  884  466  43  
16  705  84  902  362  
17  682  940  370  50  
18  667  662  179  506  
19  639  806  174  383  
20  631  425  415  512  
21  606  852  990  1  
22  603  567  134  786  
23  546  323  543  580  
24  537  655  280  580  
25  493  656  134  682  
26  482  488  775  255  
27  429  49  456  980  
28  429  945  399  105  
29  416  611  733  277  
30  389  303  908  318  
31  372  382  980  84  
32  352  273  520  826  
33  337  622  494  600  
34  327  337  605  764  
35  324  214  968  280  
36  288  650  620  420  
37  287  419  843  345  
38  279  77  311  994  
39  276  983  227  277  
40  127  337  934  556  
41  94  712  897  331  
42  90  297  991  334  
43  84  697  920  309  
44  51  809  489  807  
45  48  695  357  945  
46  43  996  492  207  
47  31  866  705  615  
48  20  554  969  520  
49  20  988  917  51  
50  14  509  366  996  
