40 
1  991  137  227  387  
2  956  486  533  47  
3  955  447  269  210  
4  948  269  606  117  
5  944  66  853  145  
6  918  116  835  140  
7  906  870  19  324  
8  842  720  639  29  
9  786  504  700  95  
10  770  627  548  164  
11  735  3  890  844  
12  681  227  813  312  
13  627  563  238  562  
14  592  788  335  269  
15  563  118  103  993  
16  502  188  581  718  
17  475  207  783  578  
18  408  662  964  16  
19  398  786  165  681  
20  396  694  4  994  
21  392  958  614  51  
22  381  849  532  207  
23  349  695  563  321  
24  344  79  297  989  
25  338  647  471  562  
26  302  276  711  746  
27  274  659  259  790  
28  246  966  87  572  
29  218  998  44  373  
30  186  565  597  663  
31  140  200  988  441  
32  137  362  968  345  
33  118  646  629  688  
34  74  998  839  10  
35  67  94  942  883  
36  40  928  580  502  
37  39  947  234  825  
38  34  949  954  84  
39  14  41  828  999  
40  11  179  957  939  
