40 
1  987  111  274  382  
2  977  575  213  103  
3  962  658  80  178  
4  958  238  34  816  
5  930  338  689  65  
6  893  416  115  616  
7  862  6  791  750  
8  757  40  967  231  
9  725  915  49  415  
10  686  276  504  494  
11  677  140  323  852  
12  646  437  740  201  
13  609  972  86  238  
14  600  824  365  273  
15  584  406  211  779  
16  564  609  20  947  
17  552  145  498  823  
18  516  478  898  101  
19  462  348  121  943  
20  454  456  73  951  
21  428  421  864  193  
22  381  565  480  579  
23  367  538  670  431  
24  347  386  992  44  
25  326  436  950  221  
26  284  85  949  661  
27  262  806  229  699  
28  256  808  825  143  
29  238  991  222  234  
30  185  864  259  646  
31  178  912  685  233  
32  170  428  903  481  
33  164  18  742  993  
34  159  710  982  54  
35  156  652  391  757  
36  152  708  192  935  
37  95  230  851  805  
38  38  951  84  938  
39  19  666  892  652  
40  5  790  929  632  
