30 
1  962  873  982  
2  859  877  848  
3  838  728  872  
4  833  918  913  
5  769  728  754  
6  715  451  725  
7  685  423  246  
8  619  439  698  
9  618  691  616  
10  530  597  354  
11  502  396  634  
12  477  227  182  
13  476  313  449  
14  450  311  251  
15  426  207  226  
16  425  470  163  
17  395  894  733  
18  390  334  303  
19  367  136  422  
20  356  349  699  
21  353  154  393  
22  283  665  393  
23  189  268  478  
24  165  114  402  
25  138  176  118  
26  114  137  26  
27  86  55  222  
28  59  86  119  
29  22  20  3  
30  8  9  2  
