40 
1  989  990  935  949  981  
2  959  740  842  958  955  
3  953  979  890  984  995  
4  889  840  572  655  931  
5  884  735  752  848  748  
6  864  881  939  854  926  
7  842  410  796  551  701  
8  822  981  938  983  908  
9  780  734  760  972  861  
10  771  586  843  657  623  
11  760  777  832  892  859  
12  725  163  390  465  530  
13  654  363  235  616  361  
14  611  635  296  426  491  
15  559  437  368  421  485  
16  557  796  730  867  711  
17  548  609  443  508  531  
18  521  652  849  658  505  
19  493  262  433  201  384  
20  493  273  477  461  620  
21  454  350  447  385  648  
22  418  410  615  615  490  
23  384  369  520  798  438  
24  375  326  267  510  389  
25  373  91  130  230  205  
26  351  161  286  66  429  
27  321  661  800  864  797  
28  319  263  342  247  604  
29  302  164  362  455  34  
30  239  369  101  194  75  
31  219  551  497  433  328  
32  189  828  740  378  419  
33  179  179  63  275  407  
34  150  216  134  182  75  
35  139  183  19  84  159  
36  122  154  446  79  157  
37  104  144  133  100  115  
38  81  56  86  74  57  
39  10  54  8  13  12  
40  9  33  4  10  9  
