30 
1  984  251  229  207  
2  944  166  282  464  
3  776  487  197  585  
4  774  46  731  683  
5  757  379  456  384  
6  749  3  969  630  
7  724  545  475  243  
8  723  795  386  153  
9  722  931  88  209  
10  666  965  26  398  
11  613  954  145  194  
12  609  855  227  285  
13  572  539  20  959  
14  570  944  27  567  
15  492  96  494  876  
16  467  115  413  939  
17  451  983  307  69  
18  400  385  969  101  
19  371  270  517  839  
20  297  433  262  912  
21  279  390  891  380  
22  255  841  800  126  
23  202  637  901  214  
24  182  525  761  533  
25  167  365  884  598  
26  148  771  466  658  
27  45  34  994  856  
28  23  442  637  973  
29  20  587  926  636  
30  3  876  925  579  
