50 
1  997  989  998  999  994  
2  952  942  967  946  957  
3  949  984  969  891  862  
4  912  825  894  735  711  
5  911  917  991  897  982  
6  902  949  955  818  846  
7  878  972  962  949  887  
8  869  904  817  941  800  
9  862  673  936  919  979  
10  855  692  756  732  585  
11  853  340  950  672  931  
12  845  870  817  902  946  
13  834  725  574  614  568  
14  821  774  685  702  797  
15  766  846  892  792  897  
16  753  493  603  704  828  
17  742  566  590  838  669  
18  740  931  875  965  970  
19  716  393  702  542  421  
20  716  781  542  870  698  
21  678  820  748  829  457  
22  677  969  956  984  916  
23  663  566  642  753  490  
24  632  159  270  409  689  
25  611  245  375  482  386  
26  576  714  430  257  609  
27  517  658  758  817  645  
28  501  653  473  710  274  
29  481  689  664  775  439  
30  475  354  452  598  311  
31  456  691  658  859  889  
32  438  781  900  976  763  
33  428  90  219  199  299  
34  364  163  553  640  348  
35  338  190  831  564  373  
36  336  303  473  435  464  
37  325  492  740  188  393  
38  289  746  387  506  604  
39  228  88  62  107  370  
40  208  258  170  529  131  
41  203  157  240  459  430  
42  159  193  575  479  239  
43  141  214  255  470  231  
44  140  357  114  104  72  
45  107  17  86  312  53  
46  106  22  74  42  27  
47  105  126  8  16  136  
48  101  137  37  249  156  
49  78  171  447  119  359  
50  14  64  12  54  10  
