40 
1  957  59  373  
2  926  466  241  
3  921  827  40  
4  890  40  831  
5  744  166  190  
6  713  825  77  
7  712  315  210  
8  709  807  133  
9  626  495  170  
10  559  797  129  
11  547  501  928  
12  534  944  269  
13  505  732  127  
14  495  223  544  
15  475  452  482  
16  450  307  321  
17  443  16  940  
18  433  86  937  
19  427  337  739  
20  405  794  899  
21  401  563  372  
22  401  543  518  
23  383  509  869  
24  375  926  369  
25  365  495  621  
26  344  733  87  
27  344  183  843  
28  333  767  371  
29  304  30  846  
30  302  729  633  
31  299  727  300  
32  263  346  667  
33  225  80  995  
34  192  193  930  
35  156  123  987  
36  147  393  635  
37  139  861  530  
38  106  324  992  
39  46  936  374  
40  37  939  326  
