40 
1  974  206  651  70  
2  965  97  570  245  
3  965  392  136  281  
4  945  261  251  448  
5  942  783  6  530  
6  939  218  26  915  
7  913  85  874  144  
8  903  95  368  608  
9  817  886  177  94  
10  801  267  168  787  
11  765  290  501  450  
12  748  750  286  229  
13  679  867  175  267  
14  672  543  777  133  
15  646  53  127  992  
16  638  965  27  428  
17  613  735  361  276  
18  606  503  71  865  
19  586  158  984  117  
20  560  688  330  494  
21  524  15  454  992  
22  517  253  488  751  
23  516  209  424  871  
24  487  342  603  498  
25  454  364  737  405  
26  427  984  468  24  
27  391  766  463  329  
28  360  5  426  999  
29  267  456  97  984  
30  201  745  700  356  
31  176  560  214  940  
32  151  672  846  313  
33  147  634  512  757  
34  146  881  986  14  
35  131  937  252  618  
36  87  314  855  819  
37  43  704  992  113  
38  29  484  677  892  
39  17  293  916  882  
40  6  1000  723  1  
