30 
1  997  116  352  145  
2  990  45  905  37  
3  936  715  437  27  
4  905  21  947  216  
5  873  186  31  944  
6  805  466  292  426  
7  724  951  229  80  
8  713  459  181  663  
9  605  598  653  234  
10  599  431  638  392  
11  491  440  766  290  
12  487  753  82  795  
13  485  472  74  929  
14  419  182  959  270  
15  401  699  92  836  
16  392  323  996  24  
17  378  229  929  374  
18  376  638  304  688  
19  364  248  441  880  
20  353  336  977  134  
21  322  896  200  517  
22  276  725  471  564  
23  244  763  684  318  
24  222  706  374  683  
25  207  653  649  539  
26  179  99  731  952  
27  133  709  926  162  
28  77  698  182  962  
29  57  885  843  281  
30  47  530  992  186  
