40 
1  995  987  932  994  
2  950  888  954  987  
3  894  882  850  828  
4  871  779  583  744  
5  850  846  549  955  
6  831  820  853  749  
7  822  822  614  680  
8  762  928  968  944  
9  699  930  756  847  
10  695  882  332  508  
11  676  592  681  613  
12  652  328  192  161  
13  651  278  689  751  
14  636  213  408  225  
15  618  228  311  67  
16  606  577  518  569  
17  595  675  445  660  
18  595  831  765  581  
19  590  623  580  556  
20  567  773  873  491  
21  546  407  501  719  
22  526  548  816  363  
23  501  284  694  238  
24  442  530  368  659  
25  375  767  860  760  
26  365  157  294  469  
27  324  256  55  388  
28  293  168  361  391  
29  257  469  386  533  
30  253  144  107  144  
31  240  534  265  269  
32  208  339  54  216  
33  205  135  22  95  
34  204  319  432  239  
35  147  243  156  305  
36  141  66  34  216  
37  94  456  169  135  
38  82  143  111  31  
39  18  33  33  22  
40  2  4  5  21  
