40 
1  963  975  916  
2  959  804  408  
3  935  909  967  
4  929  897  919  
5  920  378  809  
6  900  549  871  
7  848  157  428  
8  844  820  483  
9  838  583  582  
10  835  671  499  
11  754  747  944  
12  698  704  928  
13  640  817  591  
14  637  542  561  
15  570  635  930  
16  496  547  335  
17  495  924  549  
18  454  580  205  
19  439  681  508  
20  434  732  587  
21  430  465  384  
22  423  532  790  
23  373  190  326  
24  357  22  320  
25  328  539  764  
26  304  670  656  
27  294  58  468  
28  285  191  23  
29  226  483  972  
30  204  725  31  
31  203  380  10  
32  167  155  194  
33  150  171  407  
34  146  409  265  
35  140  483  18  
36  79  91  562  
37  50  137  245  
38  39  89  187  
39  15  3  446  
40  13  518  131  
