20 
1  840  804  977  884  806  
2  821  237  638  767  293  
3  817  810  499  852  488  
4  602  693  690  862  846  
5  537  683  462  490  420  
6  498  818  339  793  716  
7  454  374  157  570  76  
8  430  433  485  543  721  
9  421  813  767  487  934  
10  391  853  184  462  840  
11  349  156  162  108  689  
12  252  390  968  369  510  
13  203  443  481  532  742  
14  202  51  100  96  14  
15  181  117  496  472  863  
16  170  562  337  170  868  
17  149  116  297  197  482  
18  137  25  549  1  440  
19  43  273  795  66  349  
20  17  100  131  6  26  
