50 
1  986  965  991  992  
2  965  980  879  960  
3  958  782  744  894  
4  873  787  658  664  
5  858  808  825  840  
6  841  801  409  719  
7  789  744  459  780  
8  784  737  773  923  
9  740  957  988  843  
10  722  562  699  297  
11  673  870  750  637  
12  643  447  631  426  
13  641  941  639  923  
14  610  323  627  795  
15  605  917  846  899  
16  604  622  774  760  
17  592  735  765  767  
18  587  534  486  660  
19  564  280  72  120  
20  535  411  262  127  
21  502  718  675  661  
22  473  477  620  759  
23  465  701  343  666  
24  450  123  81  174  
25  444  567  631  821  
26  428  412  490  410  
27  406  233  415  882  
28  402  379  393  455  
29  365  577  756  665  
30  355  803  582  722  
31  347  524  237  640  
32  322  192  367  381  
33  303  420  186  284  
34  302  236  398  260  
35  274  107  126  309  
36  241  357  186  702  
37  237  448  323  203  
38  228  193  228  181  
39  226  111  184  124  
40  219  614  551  338  
41  182  506  342  287  
42  150  447  301  228  
43  88  214  254  427  
44  74  29  17  57  
45  71  107  25  190  
46  57  36  426  101  
47  55  24  6  45  
48  39  45  182  188  
49  31  33  157  316  
50  23  2  3  6  
