40 
1  996  818  822  339  585  
2  995  363  623  734  515  
3  926  616  705  850  986  
4  900  568  784  71  600  
5  874  675  433  47  514  
6  853  977  926  276  421  
7  847  932  84  78  121  
8  778  529  439  584  328  
9  745  539  419  152  666  
10  731  885  24  865  416  
11  707  519  56  54  517  
12  704  803  165  885  622  
13  653  501  13  141  27  
14  651  27  590  283  973  
15  595  890  348  685  983  
16  551  44  456  267  897  
17  486  239  103  701  922  
18  478  424  792  526  367  
19  467  591  160  663  101  
20  414  31  167  12  8  
21  405  401  536  398  612  
22  400  788  467  468  502  
23  393  303  397  383  488  
24  390  9  781  485  663  
25  381  699  563  530  302  
26  380  745  939  98  493  
27  365  867  850  548  682  
28  351  810  952  370  76  
29  301  530  439  764  867  
30  252  769  127  831  104  
31  217  332  406  961  828  
32  174  641  982  141  560  
33  137  879  64  227  75  
34  132  821  99  546  960  
35  129  335  971  909  463  
36  107  493  937  381  202  
37  100  158  919  295  562  
38  68  108  402  11  119  
39  29  996  651  119  248  
40  7  6  606  263  177  
