30 
1  997  13  303  
2  919  303  230  
3  899  357  182  
4  870  177  408  
5  869  292  320  
6  816  661  90  
7  816  28  845  
8  782  923  16  
9  778  824  56  
10  753  351  397  
11  715  685  162  
12  712  75  806  
13  696  843  71  
14  675  921  28  
15  649  919  49  
16  588  33  947  
17  533  579  384  
18  456  343  684  
19  449  796  253  
20  361  138  926  
21  266  442  769  
22  259  816  349  
23  165  360  920  
24  164  960  233  
25  164  934  308  
26  113  343  956  
27  79  54  999  
28  77  918  541  
29  33  899  734  
30  11  999  251  
