30 
1  945  299  252  
2  877  99  478  
3  866  62  730  
4  831  125  604  
5  803  826  178  
6  795  191  959  
7  760  351  252  
8  732  370  415  
9  708  11  725  
10  661  591  410  
11  659  390  666  
12  652  696  709  
13  623  418  190  
14  564  355  291  
15  532  457  135  
16  513  996  9  
17  508  733  4  
18  503  546  123  
19  386  950  426  
20  364  618  786  
21  357  865  142  
22  295  500  493  
23  220  640  484  
24  219  894  296  
25  210  59  956  
26  156  718  364  
27  95  642  916  
28  93  52  818  
29  40  962  659  
30  28  765  478  
