20 
1  989  130  23  283  972  
2  921  176  786  968  942  
3  889  341  865  752  143  
4  847  446  670  632  877  
5  803  69  141  111  616  
6  789  740  662  432  490  
7  736  675  395  126  874  
8  716  402  806  834  143  
9  656  996  989  473  73  
10  500  785  105  59  563  
11  480  639  40  160  503  
12  388  295  632  749  53  
13  355  398  923  535  223  
14  323  359  317  440  100  
15  310  971  847  785  626  
16  285  769  570  170  514  
17  275  241  68  2  138  
18  259  727  955  346  229  
19  54  713  344  629  594  
20  40  252  635  902  984  
