40 
1  991  872  918  795  10  
2  971  101  457  70  66  
3  942  672  400  575  118  
4  904  195  820  831  704  
5  872  893  973  719  791  
6  850  997  589  267  366  
7  823  634  189  128  284  
8  811  860  23  973  745  
9  810  607  952  784  920  
10  761  615  558  571  428  
11  722  958  786  788  923  
12  707  131  886  201  998  
13  700  724  114  327  934  
14  679  419  390  631  349  
15  642  332  37  144  293  
16  620  40  731  905  398  
17  619  955  853  367  837  
18  556  847  357  35  828  
19  516  245  862  680  451  
20  494  508  806  283  812  
21  484  536  164  972  652  
22  466  722  556  780  862  
23  447  209  29  398  423  
24  439  898  509  594  243  
25  436  785  993  576  149  
26  422  760  682  74  160  
27  410  131  868  699  35  
28  403  512  261  529  167  
29  385  163  31  777  584  
30  296  142  632  693  719  
31  288  562  892  372  501  
32  255  388  768  158  601  
33  190  763  783  415  398  
34  168  466  403  321  983  
35  135  825  453  126  693  
36  63  589  444  460  407  
37  34  296  224  242  723  
38  33  958  261  956  698  
39  12  884  678  796  229  
40  6  90  402  24  278  
