50 
1  998  753  18  
2  954  120  94  
3  929  7  598  
4  928  885  130  
5  923  40  238  
6  906  263  489  
7  904  133  51  
8  793  927  41  
9  716  164  590  
10  712  654  296  
11  695  323  522  
12  689  295  513  
13  676  259  233  
14  672  854  119  
15  663  195  399  
16  662  54  826  
17  656  43  601  
18  646  21  947  
19  624  790  208  
20  607  439  317  
21  605  978  65  
22  589  349  78  
23  557  317  665  
24  555  322  412  
25  510  474  488  
26  493  320  571  
27  477  596  406  
28  451  778  513  
29  429  373  716  
30  412  312  907  
31  371  431  619  
32  330  777  268  
33  314  979  282  
34  312  716  244  
35  307  525  78  
36  270  563  744  
37  262  723  686  
38  241  916  435  
39  215  92  961  
40  203  567  603  
41  190  571  178  
42  184  682  212  
43  159  737  341  
44  158  96  954  
45  140  771  532  
46  138  709  877  
47  69  982  171  
48  59  105  847  
49  16  979  136  
50  9  813  877  
