30 
1  999  92  884  116  39  
2  998  150  270  300  267  
3  979  381  903  35  147  
4  932  366  264  858  57  
5  793  250  359  556  535  
6  772  418  30  239  976  
7  717  36  930  634  295  
8  709  65  900  449  435  
9  678  63  519  978  208  
10  631  943  922  315  5  
11  629  508  151  512  739  
12  600  709  895  147  130  
13  581  446  978  293  62  
14  569  349  957  182  246  
15  566  634  670  445  239  
16  373  87  375  755  896  
17  369  580  496  200  857  
18  312  403  419  602  717  
19  302  718  49  446  947  
20  281  171  783  678  596  
21  261  428  880  45  898  
22  255  486  739  719  280  
23  250  708  84  702  890  
24  236  365  814  579  501  
25  210  392  310  888  608  
26  158  959  676  631  68  
27  156  775  297  644  658  
28  99  975  925  369  43  
29  71  512  916  805  196  
30  38  690  308  566  961  
