30 
1  985  826  985  687  486  
2  964  959  854  959  976  
3  926  884  772  937  390  
4  890  599  609  803  489  
5  877  846  594  279  797  
6  872  675  37  833  228  
7  867  398  516  944  902  
8  850  405  725  170  286  
9  823  384  497  414  264  
10  810  447  241  95  220  
11  810  538  830  383  963  
12  804  407  958  735  459  
13  756  378  571  539  568  
14  725  935  676  871  821  
15  660  587  688  570  759  
16  659  556  882  964  716  
17  620  64  527  379  107  
18  560  85  315  327  405  
19  530  276  350  22  127  
20  455  486  100  621  467  
21  361  650  139  246  568  
22  351  734  223  815  160  
23  314  384  897  647  757  
24  303  492  84  362  802  
25  252  259  586  184  540  
26  223  91  135  1  74  
27  117  412  5  896  512  
28  96  533  77  71  84  
29  93  123  132  404  7  
30  50  187  332  616  421  
