30 
1  979  378  843  713  
2  958  552  665  900  
3  945  837  386  890  
4  919  693  708  930  
5  913  912  855  672  
6  788  474  736  702  
7  769  436  313  438  
8  730  714  587  656  
9  725  872  756  866  
10  698  423  90  118  
11  690  637  431  844  
12  590  506  780  443  
13  565  845  545  427  
14  436  735  352  414  
15  391  914  950  659  
16  352  660  562  100  
17  336  107  903  119  
18  297  700  401  540  
19  260  762  652  104  
20  222  339  338  363  
21  185  838  227  540  
22  164  381  895  561  
23  132  338  148  57  
24  77  329  112  689  
25  73  144  95  102  
26  64  34  214  8  
27  31  305  119  55  
28  29  51  589  4  
29  24  226  16  403  
30  4  60  49  154  
