30 
1  953  378  207  278  
2  918  110  261  693  
3  903  314  742  73  
4  815  786  217  193  
5  748  58  910  357  
6  690  25  455  943  
7  673  931  17  600  
8  665  390  234  740  
9  655  593  635  152  
10  606  734  74  743  
11  606  456  318  591  
12  583  719  205  531  
13  572  520  141  797  
14  546  941  826  5  
15  540  508  789  168  
16  498  931  614  45  
17  443  766  13  942  
18  441  210  291  940  
19  402  958  144  332  
20  402  272  471  827  
21  351  684  120  896  
22  271  826  110  838  
23  230  789  614  379  
24  218  630  269  845  
25  197  922  392  401  
26  165  832  167  814  
27  160  998  497  23  
28  126  803  800  303  
29  49  735  901  403  
30  23  678  961  381  
