30 
1  1000  185  5  
2  983  168  131  
3  960  128  256  
4  937  379  90  
5  881  93  597  
6  877  822  17  
7  864  577  95  
8  839  337  233  
9  798  135  621  
10  761  96  730  
11  732  353  412  
12  730  584  224  
13  716  385  382  
14  681  771  105  
15  641  19  957  
16  524  511  461  
17  487  326  728  
18  438  240  824  
19  420  438  661  
20  406  807  279  
21  381  954  100  
22  280  508  718  
23  185  913  360  
24  176  86  985  
25  137  783  650  
26  131  857  489  
27  110  793  669  
28  89  383  931  
29  77  45  999  
30  53  931  577  
