50 
1  971  280  152  806  
2  964  448  563  938  
3  960  819  391  37  
4  954  835  765  724  
5  938  361  469  814  
6  930  652  282  354  
7  915  458  669  725  
8  864  43  911  962  
9  836  455  553  514  
10  810  754  254  586  
11  735  637  253  819  
12  714  200  564  902  
13  709  43  276  755  
14  689  772  857  507  
15  671  468  130  825  
16  649  168  283  226  
17  649  710  202  411  
18  634  666  143  715  
19  602  48  644  321  
20  529  839  357  389  
21  529  748  416  854  
22  508  213  346  878  
23  500  764  213  572  
24  429  887  421  263  
25  410  957  701  461  
26  393  238  433  389  
27  365  236  755  207  
28  331  174  594  896  
29  317  160  314  566  
30  315  518  976  949  
31  277  970  170  905  
32  259  327  482  195  
33  246  842  102  911  
34  241  781  757  416  
35  238  834  97  344  
36  220  274  813  483  
37  213  277  214  178  
38  208  455  267  294  
39  196  940  291  101  
40  188  117  990  540  
41  176  807  96  650  
42  154  860  901  561  
43  131  10  480  893  
44  117  303  834  766  
45  114  733  731  47  
46  78  620  980  483  
47  62  664  409  568  
48  53  25  72  70  
49  19  137  439  971  
50  13  369  572  901  
