50 
1  941  640  669  
2  930  699  918  
3  927  774  431  
4  907  346  744  
5  872  647  141  
6  836  964  869  
7  830  960  656  
8  829  616  442  
9  783  827  749  
10  776  193  628  
11  775  530  742  
12  750  252  565  
13  734  330  862  
14  732  979  887  
15  717  285  378  
16  711  220  331  
17  698  834  766  
18  670  1  677  
19  668  407  733  
20  662  285  362  
21  661  860  601  
22  649  314  655  
23  590  643  557  
24  576  261  205  
25  567  284  549  
26  513  628  156  
27  496  574  315  
28  473  225  309  
29  399  761  37  
30  381  561  456  
31  309  987  149  
32  290  616  199  
33  281  764  212  
34  269  764  401  
35  247  134  752  
36  161  125  5  
37  155  373  504  
38  148  13  766  
39  138  594  203  
40  129  299  627  
41  127  128  624  
42  113  94  150  
43  82  813  476  
44  80  63  309  
45  73  343  291  
46  61  124  530  
47  30  616  195  
48  28  489  230  
49  27  395  48  
50  13  154  151  
