30 
1  997  989  368  
2  987  988  995  
3  881  827  368  
4  874  789  289  
5  838  906  768  
6  824  659  345  
7  810  553  944  
8  782  184  627  
9  771  453  413  
10  728  602  272  
11  660  896  793  
12  610  890  416  
13  607  345  488  
14  588  444  712  
15  584  132  208  
16  512  730  972  
17  502  684  323  
18  496  772  430  
19  477  964  258  
20  447  120  257  
21  355  107  8  
22  344  234  557  
23  326  52  181  
24  274  240  896  
25  265  921  870  
26  211  582  3  
27  199  386  676  
28  71  530  497  
29  54  192  20  
30  47  14  596  
