40 
1  960  452  391  
2  951  45  455  
3  872  14  930  
4  826  142  290  
5  752  398  422  
6  746  94  709  
7  745  629  37  
8  726  204  118  
9  646  19  926  
10  642  417  721  
11  601  674  450  
12  584  41  738  
13  568  739  65  
14  567  594  304  
15  559  441  711  
16  544  670  332  
17  529  962  256  
18  527  888  424  
19  461  507  509  
20  427  595  726  
21  424  34  867  
22  423  679  766  
23  409  464  650  
24  407  789  679  
25  363  544  523  
26  307  100  975  
27  291  814  874  
28  290  876  342  
29  264  216  910  
30  187  844  837  
31  147  537  792  
32  145  893  537  
33  138  889  113  
34  107  755  868  
35  58  948  51  
36  48  773  790  
37  44  912  267  
38  27  645  671  
39  11  981  529  
40  8  998  122  
