50 
1  999  119  314  589  59  
2  961  112  36  404  964  
3  957  961  189  332  12  
4  921  598  178  164  590  
5  855  446  306  842  101  
6  842  92  856  220  529  
7  830  371  858  40  497  
8  794  847  64  434  441  
9  765  353  667  222  522  
10  756  454  441  162  637  
11  746  200  603  855  117  
12  745  572  309  529  352  
13  702  174  890  800  60  
14  665  16  840  229  923  
15  611  868  425  786  24  
16  573  188  435  816  518  
17  557  300  517  632  482  
18  554  95  734  805  325  
19  548  160  370  432  927  
20  506  705  104  538  730  
21  479  383  345  498  777  
22  456  892  57  693  526  
23  446  238  957  353  357  
24  445  65  971  579  317  
25  441  556  177  172  967  
26  425  874  268  850  75  
27  389  647  17  887  805  
28  378  765  325  575  460  
29  372  865  117  865  262  
30  362  814  128  543  719  
31  360  710  468  800  210  
32  289  870  903  356  60  
33  282  443  648  342  723  
34  276  850  409  421  559  
35  235  837  303  684  425  
36  226  570  366  295  910  
37  225  18  634  911  876  
38  217  687  664  385  555  
39  203  835  500  468  478  
40  193  163  332  526  980  
41  132  419  698  640  726  
42  119  688  768  280  696  
43  100  861  689  82  844  
44  98  142  953  913  296  
45  87  773  229  767  693  
46  73  803  726  178  829  
47  49  3  126  1000  800  
48  47  42  901  561  976  
49  8  634  942  752  469  
50  7  248  979  941  355  
