20 
1  803  676  403  822  415  
2  769  790  546  446  588  
3  746  494  693  707  367  
4  661  806  560  828  752  
5  472  509  731  556  343  
6  462  372  644  267  522  
7  358  485  639  693  388  
8  273  519  354  218  632  
9  259  388  392  304  301  
10  250  344  161  123  203  
11  235  38  77  414  65  
12  193  409  306  329  148  
13  92  20  50  61  95  
14  86  178  171  201  178  
15  84  371  71  211  210  
16  68  166  273  133  230  
17  59  127  56  73  50  
18  40  68  78  139  131  
19  35  29  58  83  30  
20  33  20  29  25  26  
