50 
1  991  808  434  683  
2  987  436  509  470  
3  894  824  568  882  
4  894  759  182  740  
5  864  189  624  769  
6  806  343  469  672  
7  805  964  670  517  
8  784  861  898  516  
9  782  716  697  512  
10  776  972  942  489  
11  769  202  745  482  
12  766  984  696  925  
13  727  496  723  545  
14  694  88  514  143  
15  690  894  784  849  
16  671  383  273  262  
17  665  762  784  944  
18  590  480  494  950  
19  587  875  935  656  
20  538  227  553  642  
21  488  971  922  739  
22  472  750  644  350  
23  459  970  137  286  
24  457  821  518  163  
25  452  416  633  230  
26  407  498  201  610  
27  376  879  456  552  
28  364  566  289  568  
29  344  120  520  523  
30  344  476  788  354  
31  324  57  11  215  
32  310  52  59  318  
33  290  994  679  417  
34  265  850  623  974  
35  260  274  247  648  
36  220  780  647  329  
37  216  475  889  770  
38  215  543  794  636  
39  199  392  550  669  
40  153  8  68  20  
41  149  583  420  60  
42  125  78  32  232  
43  118  605  98  605  
44  100  21  107  23  
45  85  50  290  105  
46  77  85  106  145  
47  65  40  40  162  
48  56  364  560  338  
49  34  414  14  117  
50  31  117  541  330  
