20 
1  760  509  459  614  566  
2  666  671  925  640  865  
3  621  921  893  784  827  
4  608  484  719  482  500  
5  577  434  453  419  711  
6  564  404  434  660  583  
7  430  553  320  497  417  
8  425  527  452  265  383  
9  372  519  187  62  419  
10  346  335  280  565  330  
11  276  202  296  225  438  
12  247  108  196  84  377  
13  240  153  58  124  167  
14  227  273  85  828  823  
15  146  404  180  107  464  
16  86  79  64  43  32  
17  73  66  73  175  274  
18  73  319  202  200  742  
19  67  119  23  143  58  
20  57  162  176  597  276  
