40 
1  977  934  966  
2  961  885  622  
3  947  896  742  
4  934  963  847  
5  929  687  952  
6  910  989  911  
7  891  696  792  
8  876  870  749  
9  860  968  951  
10  822  955  854  
11  809  711  839  
12  798  656  897  
13  791  377  546  
14  722  694  716  
15  721  871  818  
16  719  901  947  
17  705  248  597  
18  655  649  617  
19  620  529  522  
20  607  416  659  
21  587  414  450  
22  578  471  344  
23  540  840  799  
24  523  644  520  
25  510  791  776  
26  501  414  139  
27  450  396  606  
28  438  886  735  
29  437  234  538  
30  385  396  283  
31  371  604  545  
32  332  395  526  
33  292  287  342  
34  287  345  126  
35  269  490  519  
36  203  291  344  
37  197  453  572  
38  127  156  328  
39  104  73  76  
40  74  115  175  
