20 
1  999  298  299  103  198  
2  991  147  78  877  138  
3  806  256  520  360  574  
4  804  179  742  132  702  
5  698  496  728  577  121  
6  675  44  115  945  787  
7  650  234  585  785  239  
8  628  645  267  365  589  
9  617  56  972  940  18  
10  515  992  433  416  18  
11  429  536  170  163  983  
12  376  632  954  21  629  
13  365  316  695  937  99  
14  275  384  954  112  627  
15  183  917  911  50  362  
16  180  798  998  469  4  
17  85  568  196  228  998  
18  77  19  942  735  871  
19  56  937  56  983  332  
20  48  805  165  924  600  
