40 
1  997  342  694  4  
2  978  763  68  93  
3  976  351  3  911  
4  965  31  752  325  
5  937  13  763  508  
6  924  93  827  166  
7  911  852  206  52  
8  911  288  400  277  
9  894  69  882  137  
10  883  680  2  919  
11  846  825  736  5  
12  811  13  988  166  
13  716  162  656  538  
14  715  981  64  122  
15  702  858  61  511  
16  684  29  487  899  
17  635  172  812  413  
18  571  288  506  650  
19  551  802  710  86  
20  548  145  950  217  
21  546  90  272  976  
22  543  436  845  192  
23  510  357  241  837  
24  403  905  47  720  
25  382  881  592  162  
26  365  943  236  267  
27  337  510  615  521  
28  316  855  288  449  
29  307  574  181  887  
30  303  211  654  805  
31  235  554  956  121  
32  209  250  999  68  
33  152  970  14  903  
34  144  692  35  991  
35  134  375  924  469  
36  106  1000  76  135  
37  89  47  941  941  
38  37  323  605  985  
39  27  260  412  998  
40  2  961  991  128  
