40 
1  961  603  181  606  
2  955  440  316  302  
3  936  717  44  477  
4  934  369  943  932  
5  883  540  995  493  
6  843  99  763  811  
7  770  22  376  66  
8  698  335  49  899  
9  656  192  866  703  
10  620  911  467  586  
11  574  942  267  224  
12  452  413  549  35  
13  450  572  230  731  
14  423  749  637  182  
15  407  714  199  154  
16  367  124  655  775  
17  344  674  252  609  
18  309  803  161  100  
19  284  30  490  484  
20  241  293  386  788  
21  223  453  868  43  
22  214  84  651  34  
23  197  912  422  3  
24  186  144  570  544  
25  171  255  978  767  
26  160  548  951  592  
27  142  607  305  301  
28  141  320  268  253  
29  120  233  52  252  
30  114  215  180  297  
31  109  584  194  80  
32  104  596  639  108  
33  69  546  802  137  
34  54  111  692  962  
35  48  658  235  588  
36  43  688  656  79  
37  32  987  872  966  
38  26  286  879  365  
39  21  852  264  985  
40  21  696  835  438  
